cohort,target_depth,spread,deep_type,seed,method,gene,target,argmax,correct
LUAD,2818.2000000000007,40,T_NK,0,cpm_mean,CD3G,T_NK,T_NK,1
LUAD,2818.2000000000007,40,T_NK,0,cpm_mean,CD247,T_NK,T_NK,1
LUAD,2818.2000000000007,40,T_NK,0,cpm_mean,SKAP1,T_NK,T_NK,1
LUAD,2818.2000000000007,40,T_NK,0,cpm_mean,CD96,T_NK,T_NK,1
LUAD,2818.2000000000007,40,T_NK,0,cpm_mean,ITK,T_NK,T_NK,1
LUAD,2818.2000000000007,40,T_NK,0,cpm_mean,LCK,T_NK,T_NK,1
LUAD,2818.2000000000007,40,T_NK,0,cpm_mean,KRT19,Epithelial,Epithelial,1
LUAD,2818.2000000000007,40,T_NK,0,cpm_mean,KRT7,Epithelial,Macrophage,0
LUAD,2818.2000000000007,40,T_NK,0,cpm_mean,CLDN4,Epithelial,Epithelial,1
LUAD,2818.2000000000007,40,T_NK,0,cpm_mean,ELF3,Epithelial,Epithelial,1
LUAD,2818.2000000000007,40,T_NK,0,cpm_mean,SFTPB,Epithelial,Epithelial,1
LUAD,2818.2000000000007,40,T_NK,0,cpm_mean,NAPSA,Epithelial,Epithelial,1
LUAD,2818.2000000000007,40,T_NK,0,cpm_mean,CLDN5,Endothelial,B_cell,0
LUAD,2818.2000000000007,40,T_NK,0,cpm_mean,FLT1,Endothelial,Macrophage,0
LUAD,2818.2000000000007,40,T_NK,0,cpm_mean,ERG,Endothelial,Endothelial,1
LUAD,2818.2000000000007,40,T_NK,0,cpm_mean,ENG,Endothelial,Endothelial,1
LUAD,2818.2000000000007,40,T_NK,0,cpm_mean,TEK,Endothelial,Endothelial,1
LUAD,2818.2000000000007,40,T_NK,0,cpm_mean,PLVAP,Endothelial,Macrophage,0
LUAD,2818.2000000000007,40,T_NK,0,cpm_mean,COL3A1,Fibroblast,T_NK,0
LUAD,2818.2000000000007,40,T_NK,0,cpm_mean,PDGFRA,Fibroblast,Macrophage,0
LUAD,2818.2000000000007,40,T_NK,0,cpm_mean,PDGFRB,Fibroblast,Endothelial,0
LUAD,2818.2000000000007,40,T_NK,0,cpm_mean,FBLN1,Fibroblast,Endothelial,0
LUAD,2818.2000000000007,40,T_NK,0,cpm_mean,COL6A3,Fibroblast,B_cell,0
LUAD,2818.2000000000007,40,T_NK,0,cpm_mean,COL5A1,Fibroblast,Epithelial,0
LUAD,2818.2000000000007,1,T_NK,1,raw_mean,CD163,Macrophage,Macrophage,1
LUAD,2818.2000000000007,1,T_NK,1,raw_mean,C1QA,Macrophage,Macrophage,1
LUAD,2818.2000000000007,1,T_NK,1,raw_mean,C1QB,Macrophage,Macrophage,1
LUAD,2818.2000000000007,1,T_NK,1,raw_mean,CD14,Macrophage,Macrophage,1
LUAD,2818.2000000000007,1,T_NK,1,raw_mean,MS4A7,Macrophage,Macrophage,1
LUAD,2818.2000000000007,1,T_NK,1,raw_mean,FOLR2,Macrophage,Macrophage,1
LUAD,2818.2000000000007,1,T_NK,1,raw_mean,CD22,B_cell,B_cell,1
LUAD,2818.2000000000007,1,T_NK,1,raw_mean,FCRL1,B_cell,B_cell,1
LUAD,2818.2000000000007,1,T_NK,1,raw_mean,BLK,B_cell,B_cell,1
LUAD,2818.2000000000007,1,T_NK,1,raw_mean,TNFRSF13C,B_cell,B_cell,1
LUAD,2818.2000000000007,1,T_NK,1,raw_mean,VPREB3,B_cell,B_cell,1
LUAD,2818.2000000000007,1,T_NK,1,raw_mean,FCRLA,B_cell,B_cell,1
LUAD,2818.2000000000007,1,T_NK,1,raw_mean,CD3G,T_NK,T_NK,1
LUAD,2818.2000000000007,1,T_NK,1,raw_mean,CD247,T_NK,T_NK,1
LUAD,2818.2000000000007,1,T_NK,1,raw_mean,SKAP1,T_NK,T_NK,1
LUAD,2818.2000000000007,1,T_NK,1,raw_mean,CD96,T_NK,T_NK,1
LUAD,2818.2000000000007,1,T_NK,1,raw_mean,ITK,T_NK,T_NK,1
LUAD,2818.2000000000007,1,T_NK,1,raw_mean,LCK,T_NK,T_NK,1
LUAD,2818.2000000000007,1,T_NK,1,raw_mean,KRT19,Epithelial,Epithelial,1
LUAD,2818.2000000000007,1,T_NK,1,raw_mean,KRT7,Epithelial,Macrophage,0
LUAD,2818.2000000000007,1,T_NK,1,raw_mean,CLDN4,Epithelial,Epithelial,1
LUAD,2818.2000000000007,1,T_NK,1,raw_mean,ELF3,Epithelial,Epithelial,1
LUAD,2818.2000000000007,1,T_NK,1,raw_mean,SFTPB,Epithelial,Epithelial,1
LUAD,2818.2000000000007,1,T_NK,1,raw_mean,NAPSA,Epithelial,T_NK,0
LUAD,2818.2000000000007,1,T_NK,1,raw_mean,CLDN5,Endothelial,B_cell,0
LUAD,2818.2000000000007,1,T_NK,1,raw_mean,FLT1,Endothelial,Macrophage,0
LUAD,2818.2000000000007,1,T_NK,1,raw_mean,ERG,Endothelial,Endothelial,1
LUAD,2818.2000000000007,1,T_NK,1,raw_mean,ENG,Endothelial,Macrophage,0
LUAD,2818.2000000000007,1,T_NK,1,raw_mean,TEK,Endothelial,Epithelial,0
LUAD,2818.2000000000007,1,T_NK,1,raw_mean,PLVAP,Endothelial,Macrophage,0
LUAD,2818.2000000000007,1,T_NK,1,raw_mean,COL3A1,Fibroblast,T_NK,0
LUAD,2818.2000000000007,1,T_NK,1,raw_mean,PDGFRA,Fibroblast,Epithelial,0
LUAD,2818.2000000000007,1,T_NK,1,raw_mean,PDGFRB,Fibroblast,Macrophage,0
LUAD,2818.2000000000007,1,T_NK,1,raw_mean,FBLN1,Fibroblast,Epithelial,0
LUAD,2818.2000000000007,1,T_NK,1,raw_mean,COL6A3,Fibroblast,B_cell,0
LUAD,2818.2000000000007,1,T_NK,1,raw_mean,COL5A1,Fibroblast,Epithelial,0
LUAD,2818.2000000000007,1,T_NK,1,zscale_mean,CD163,Macrophage,Macrophage,1
LUAD,2818.2000000000007,1,T_NK,1,zscale_mean,C1QA,Macrophage,Macrophage,1
LUAD,2818.2000000000007,1,T_NK,1,zscale_mean,C1QB,Macrophage,Macrophage,1
LUAD,2818.2000000000007,1,T_NK,1,zscale_mean,CD14,Macrophage,Macrophage,1
LUAD,2818.2000000000007,1,T_NK,1,zscale_mean,MS4A7,Macrophage,Macrophage,1
LUAD,2818.2000000000007,1,T_NK,1,zscale_mean,FOLR2,Macrophage,Macrophage,1
LUAD,2818.2000000000007,1,T_NK,1,zscale_mean,CD22,B_cell,B_cell,1
LUAD,2818.2000000000007,1,T_NK,1,zscale_mean,FCRL1,B_cell,B_cell,1
LUAD,2818.2000000000007,1,T_NK,1,zscale_mean,BLK,B_cell,B_cell,1
LUAD,2818.2000000000007,1,T_NK,1,zscale_mean,TNFRSF13C,B_cell,B_cell,1
LUAD,2818.2000000000007,1,T_NK,1,zscale_mean,VPREB3,B_cell,B_cell,1
LUAD,2818.2000000000007,1,T_NK,1,zscale_mean,FCRLA,B_cell,B_cell,1
LUAD,2818.2000000000007,1,T_NK,1,zscale_mean,CD3G,T_NK,T_NK,1
LUAD,2818.2000000000007,1,T_NK,1,zscale_mean,CD247,T_NK,T_NK,1
LUAD,2818.2000000000007,1,T_NK,1,zscale_mean,SKAP1,T_NK,T_NK,1
LUAD,2818.2000000000007,1,T_NK,1,zscale_mean,CD96,T_NK,T_NK,1
LUAD,2818.2000000000007,1,T_NK,1,zscale_mean,ITK,T_NK,T_NK,1
LUAD,2818.2000000000007,1,T_NK,1,zscale_mean,LCK,T_NK,T_NK,1
LUAD,2818.2000000000007,1,T_NK,1,zscale_mean,KRT19,Epithelial,Epithelial,1
LUAD,2818.2000000000007,1,T_NK,1,zscale_mean,KRT7,Epithelial,Macrophage,0
LUAD,2818.2000000000007,1,T_NK,1,zscale_mean,CLDN4,Epithelial,Epithelial,1
LUAD,2818.2000000000007,1,T_NK,1,zscale_mean,ELF3,Epithelial,Epithelial,1
LUAD,2818.2000000000007,1,T_NK,1,zscale_mean,SFTPB,Epithelial,Epithelial,1
LUAD,2818.2000000000007,1,T_NK,1,zscale_mean,NAPSA,Epithelial,T_NK,0
LUAD,2818.2000000000007,1,T_NK,1,zscale_mean,CLDN5,Endothelial,B_cell,0
LUAD,2818.2000000000007,1,T_NK,1,zscale_mean,FLT1,Endothelial,Macrophage,0
LUAD,2818.2000000000007,1,T_NK,1,zscale_mean,ERG,Endothelial,Endothelial,1
LUAD,2818.2000000000007,1,T_NK,1,zscale_mean,ENG,Endothelial,Macrophage,0
LUAD,2818.2000000000007,1,T_NK,1,zscale_mean,TEK,Endothelial,Epithelial,0
LUAD,2818.2000000000007,1,T_NK,1,zscale_mean,PLVAP,Endothelial,Macrophage,0
LUAD,2818.2000000000007,1,T_NK,1,zscale_mean,COL3A1,Fibroblast,Epithelial,0
LUAD,2818.2000000000007,1,T_NK,1,zscale_mean,PDGFRA,Fibroblast,Epithelial,0
LUAD,2818.2000000000007,1,T_NK,1,zscale_mean,PDGFRB,Fibroblast,Macrophage,0
LUAD,2818.2000000000007,1,T_NK,1,zscale_mean,FBLN1,Fibroblast,Epithelial,0
LUAD,2818.2000000000007,1,T_NK,1,zscale_mean,COL6A3,Fibroblast,B_cell,0
LUAD,2818.2000000000007,1,T_NK,1,zscale_mean,COL5A1,Fibroblast,Epithelial,0
LUAD,2818.2000000000007,1,T_NK,1,lognorm_mean,CD163,Macrophage,Macrophage,1
LUAD,2818.2000000000007,1,T_NK,1,lognorm_mean,C1QA,Macrophage,Macrophage,1
LUAD,2818.2000000000007,1,T_NK,1,lognorm_mean,C1QB,Macrophage,Macrophage,1
LUAD,2818.2000000000007,1,T_NK,1,lognorm_mean,CD14,Macrophage,Macrophage,1
LUAD,2818.2000000000007,1,T_NK,1,lognorm_mean,MS4A7,Macrophage,Macrophage,1
LUAD,2818.2000000000007,1,T_NK,1,lognorm_mean,FOLR2,Macrophage,Macrophage,1
LUAD,2818.2000000000007,1,T_NK,1,lognorm_mean,CD22,B_cell,B_cell,1
LUAD,2818.2000000000007,1,T_NK,1,lognorm_mean,FCRL1,B_cell,B_cell,1
LUAD,2818.2000000000007,1,T_NK,1,lognorm_mean,BLK,B_cell,B_cell,1
LUAD,2818.2000000000007,1,T_NK,1,lognorm_mean,TNFRSF13C,B_cell,B_cell,1
LUAD,2818.2000000000007,1,T_NK,1,lognorm_mean,VPREB3,B_cell,B_cell,1
LUAD,2818.2000000000007,1,T_NK,1,lognorm_mean,FCRLA,B_cell,B_cell,1
LUAD,2818.2000000000007,1,T_NK,1,lognorm_mean,CD3G,T_NK,T_NK,1
LUAD,2818.2000000000007,1,T_NK,1,lognorm_mean,CD247,T_NK,T_NK,1
LUAD,2818.2000000000007,1,T_NK,1,lognorm_mean,SKAP1,T_NK,T_NK,1
LUAD,2818.2000000000007,1,T_NK,1,lognorm_mean,CD96,T_NK,T_NK,1
LUAD,2818.2000000000007,1,T_NK,1,lognorm_mean,ITK,T_NK,T_NK,1
LUAD,2818.2000000000007,1,T_NK,1,lognorm_mean,LCK,T_NK,T_NK,1
LUAD,2818.2000000000007,1,T_NK,1,lognorm_mean,KRT19,Epithelial,Epithelial,1
LUAD,2818.2000000000007,1,T_NK,1,lognorm_mean,KRT7,Epithelial,Macrophage,0
LUAD,2818.2000000000007,1,T_NK,1,lognorm_mean,CLDN4,Epithelial,Epithelial,1
LUAD,2818.2000000000007,1,T_NK,1,lognorm_mean,ELF3,Epithelial,Epithelial,1
LUAD,2818.2000000000007,1,T_NK,1,lognorm_mean,SFTPB,Epithelial,Epithelial,1
LUAD,2818.2000000000007,1,T_NK,1,lognorm_mean,NAPSA,Epithelial,T_NK,0
LUAD,2818.2000000000007,1,T_NK,1,lognorm_mean,CLDN5,Endothelial,B_cell,0
LUAD,2818.2000000000007,1,T_NK,1,lognorm_mean,FLT1,Endothelial,Macrophage,0
LUAD,2818.2000000000007,1,T_NK,1,lognorm_mean,ERG,Endothelial,Endothelial,1
LUAD,2818.2000000000007,1,T_NK,1,lognorm_mean,ENG,Endothelial,Macrophage,0
LUAD,2818.2000000000007,1,T_NK,1,lognorm_mean,TEK,Endothelial,Epithelial,0
LUAD,2818.2000000000007,1,T_NK,1,lognorm_mean,PLVAP,Endothelial,Macrophage,0
LUAD,2818.2000000000007,1,T_NK,1,lognorm_mean,COL3A1,Fibroblast,Epithelial,0
LUAD,2818.2000000000007,1,T_NK,1,lognorm_mean,PDGFRA,Fibroblast,Epithelial,0
LUAD,2818.2000000000007,1,T_NK,1,lognorm_mean,PDGFRB,Fibroblast,Macrophage,0
LUAD,2818.2000000000007,1,T_NK,1,lognorm_mean,FBLN1,Fibroblast,Epithelial,0
LUAD,2818.2000000000007,1,T_NK,1,lognorm_mean,COL6A3,Fibroblast,B_cell,0
LUAD,2818.2000000000007,1,T_NK,1,lognorm_mean,COL5A1,Fibroblast,Epithelial,0
LUAD,2818.2000000000007,1,T_NK,1,pseudobulk_cpm,CD163,Macrophage,Macrophage,1
LUAD,2818.2000000000007,1,T_NK,1,pseudobulk_cpm,C1QA,Macrophage,Macrophage,1
LUAD,2818.2000000000007,1,T_NK,1,pseudobulk_cpm,C1QB,Macrophage,Macrophage,1
LUAD,2818.2000000000007,1,T_NK,1,pseudobulk_cpm,CD14,Macrophage,Macrophage,1
LUAD,2818.2000000000007,1,T_NK,1,pseudobulk_cpm,MS4A7,Macrophage,Macrophage,1
LUAD,2818.2000000000007,1,T_NK,1,pseudobulk_cpm,FOLR2,Macrophage,Macrophage,1
LUAD,2818.2000000000007,1,T_NK,1,pseudobulk_cpm,CD22,B_cell,B_cell,1
LUAD,2818.2000000000007,1,T_NK,1,pseudobulk_cpm,FCRL1,B_cell,B_cell,1
LUAD,2818.2000000000007,1,T_NK,1,pseudobulk_cpm,BLK,B_cell,B_cell,1
LUAD,2818.2000000000007,1,T_NK,1,pseudobulk_cpm,TNFRSF13C,B_cell,B_cell,1
LUAD,2818.2000000000007,1,T_NK,1,pseudobulk_cpm,VPREB3,B_cell,B_cell,1
LUAD,2818.2000000000007,1,T_NK,1,pseudobulk_cpm,FCRLA,B_cell,B_cell,1
LUAD,2818.2000000000007,1,T_NK,1,pseudobulk_cpm,CD3G,T_NK,T_NK,1
LUAD,2818.2000000000007,1,T_NK,1,pseudobulk_cpm,CD247,T_NK,T_NK,1
LUAD,2818.2000000000007,1,T_NK,1,pseudobulk_cpm,SKAP1,T_NK,T_NK,1
LUAD,2818.2000000000007,1,T_NK,1,pseudobulk_cpm,CD96,T_NK,T_NK,1
LUAD,2818.2000000000007,1,T_NK,1,pseudobulk_cpm,ITK,T_NK,T_NK,1
LUAD,2818.2000000000007,1,T_NK,1,pseudobulk_cpm,LCK,T_NK,T_NK,1
LUAD,2818.2000000000007,1,T_NK,1,pseudobulk_cpm,KRT19,Epithelial,Epithelial,1
LUAD,2818.2000000000007,1,T_NK,1,pseudobulk_cpm,KRT7,Epithelial,Macrophage,0
LUAD,2818.2000000000007,1,T_NK,1,pseudobulk_cpm,CLDN4,Epithelial,Epithelial,1
LUAD,2818.2000000000007,1,T_NK,1,pseudobulk_cpm,ELF3,Epithelial,Epithelial,1
LUAD,2818.2000000000007,1,T_NK,1,pseudobulk_cpm,SFTPB,Epithelial,Epithelial,1
LUAD,2818.2000000000007,1,T_NK,1,pseudobulk_cpm,NAPSA,Epithelial,T_NK,0
LUAD,2818.2000000000007,1,T_NK,1,pseudobulk_cpm,CLDN5,Endothelial,B_cell,0
LUAD,2818.2000000000007,1,T_NK,1,pseudobulk_cpm,FLT1,Endothelial,Macrophage,0
LUAD,2818.2000000000007,1,T_NK,1,pseudobulk_cpm,ERG,Endothelial,Endothelial,1
LUAD,2818.2000000000007,1,T_NK,1,pseudobulk_cpm,ENG,Endothelial,Macrophage,0
LUAD,2818.2000000000007,1,T_NK,1,pseudobulk_cpm,TEK,Endothelial,Epithelial,0
LUAD,2818.2000000000007,1,T_NK,1,pseudobulk_cpm,PLVAP,Endothelial,Macrophage,0
LUAD,2818.2000000000007,1,T_NK,1,pseudobulk_cpm,COL3A1,Fibroblast,T_NK,0
LUAD,2818.2000000000007,1,T_NK,1,pseudobulk_cpm,PDGFRA,Fibroblast,Epithelial,0
LUAD,2818.2000000000007,1,T_NK,1,pseudobulk_cpm,PDGFRB,Fibroblast,Macrophage,0
LUAD,2818.2000000000007,1,T_NK,1,pseudobulk_cpm,FBLN1,Fibroblast,Epithelial,0
LUAD,2818.2000000000007,1,T_NK,1,pseudobulk_cpm,COL6A3,Fibroblast,B_cell,0
LUAD,2818.2000000000007,1,T_NK,1,pseudobulk_cpm,COL5A1,Fibroblast,Epithelial,0
LUAD,2818.2000000000007,1,T_NK,1,cpm_mean,CD163,Macrophage,Macrophage,1
LUAD,2818.2000000000007,1,T_NK,1,cpm_mean,C1QA,Macrophage,Macrophage,1
LUAD,2818.2000000000007,1,T_NK,1,cpm_mean,C1QB,Macrophage,Macrophage,1
LUAD,2818.2000000000007,1,T_NK,1,cpm_mean,CD14,Macrophage,Macrophage,1
LUAD,2818.2000000000007,1,T_NK,1,cpm_mean,MS4A7,Macrophage,Macrophage,1
LUAD,2818.2000000000007,1,T_NK,1,cpm_mean,FOLR2,Macrophage,Macrophage,1
LUAD,2818.2000000000007,1,T_NK,1,cpm_mean,CD22,B_cell,B_cell,1
LUAD,2818.2000000000007,1,T_NK,1,cpm_mean,FCRL1,B_cell,B_cell,1
LUAD,2818.2000000000007,1,T_NK,1,cpm_mean,BLK,B_cell,B_cell,1
LUAD,2818.2000000000007,1,T_NK,1,cpm_mean,TNFRSF13C,B_cell,B_cell,1
LUAD,2818.2000000000007,1,T_NK,1,cpm_mean,VPREB3,B_cell,B_cell,1
LUAD,2818.2000000000007,1,T_NK,1,cpm_mean,FCRLA,B_cell,B_cell,1
LUAD,2818.2000000000007,1,T_NK,1,cpm_mean,CD3G,T_NK,T_NK,1
LUAD,2818.2000000000007,1,T_NK,1,cpm_mean,CD247,T_NK,T_NK,1
LUAD,2818.2000000000007,1,T_NK,1,cpm_mean,SKAP1,T_NK,T_NK,1
LUAD,2818.2000000000007,1,T_NK,1,cpm_mean,CD96,T_NK,T_NK,1
LUAD,2818.2000000000007,1,T_NK,1,cpm_mean,ITK,T_NK,T_NK,1
LUAD,2818.2000000000007,1,T_NK,1,cpm_mean,LCK,T_NK,T_NK,1
LUAD,2818.2000000000007,1,T_NK,1,cpm_mean,KRT19,Epithelial,Epithelial,1
LUAD,2818.2000000000007,1,T_NK,1,cpm_mean,KRT7,Epithelial,Macrophage,0
LUAD,2818.2000000000007,1,T_NK,1,cpm_mean,CLDN4,Epithelial,Epithelial,1
LUAD,2818.2000000000007,1,T_NK,1,cpm_mean,ELF3,Epithelial,Epithelial,1
LUAD,2818.2000000000007,1,T_NK,1,cpm_mean,SFTPB,Epithelial,Epithelial,1
LUAD,2818.2000000000007,1,T_NK,1,cpm_mean,NAPSA,Epithelial,Fibroblast,0
LUAD,2818.2000000000007,1,T_NK,1,cpm_mean,CLDN5,Endothelial,B_cell,0
LUAD,2818.2000000000007,1,T_NK,1,cpm_mean,FLT1,Endothelial,Macrophage,0
LUAD,2818.2000000000007,1,T_NK,1,cpm_mean,ERG,Endothelial,Endothelial,1
LUAD,2818.2000000000007,1,T_NK,1,cpm_mean,ENG,Endothelial,Macrophage,0
LUAD,2818.2000000000007,1,T_NK,1,cpm_mean,TEK,Endothelial,Epithelial,0
LUAD,2818.2000000000007,1,T_NK,1,cpm_mean,PLVAP,Endothelial,Macrophage,0
LUAD,2818.2000000000007,1,T_NK,1,cpm_mean,COL3A1,Fibroblast,T_NK,0
LUAD,2818.2000000000007,1,T_NK,1,cpm_mean,PDGFRA,Fibroblast,Epithelial,0
LUAD,2818.2000000000007,1,T_NK,1,cpm_mean,PDGFRB,Fibroblast,Macrophage,0
LUAD,2818.2000000000007,1,T_NK,1,cpm_mean,FBLN1,Fibroblast,Epithelial,0
LUAD,2818.2000000000007,1,T_NK,1,cpm_mean,COL6A3,Fibroblast,B_cell,0
LUAD,2818.2000000000007,1,T_NK,1,cpm_mean,COL5A1,Fibroblast,Epithelial,0
LUAD,2818.2000000000007,2,T_NK,1,raw_mean,CD163,Macrophage,Macrophage,1
LUAD,2818.2000000000007,2,T_NK,1,raw_mean,C1QA,Macrophage,Macrophage,1
LUAD,2818.2000000000007,2,T_NK,1,raw_mean,C1QB,Macrophage,Macrophage,1
LUAD,2818.2000000000007,2,T_NK,1,raw_mean,CD14,Macrophage,Epithelial,0
LUAD,2818.2000000000007,2,T_NK,1,raw_mean,MS4A7,Macrophage,B_cell,0
LUAD,2818.2000000000007,2,T_NK,1,raw_mean,FOLR2,Macrophage,Macrophage,1
LUAD,2818.2000000000007,2,T_NK,1,raw_mean,CD22,B_cell,B_cell,1
LUAD,2818.2000000000007,2,T_NK,1,raw_mean,FCRL1,B_cell,B_cell,1
LUAD,2818.2000000000007,2,T_NK,1,raw_mean,BLK,B_cell,B_cell,1
LUAD,2818.2000000000007,2,T_NK,1,raw_mean,TNFRSF13C,B_cell,B_cell,1
LUAD,2818.2000000000007,2,T_NK,1,raw_mean,VPREB3,B_cell,B_cell,1
LUAD,2818.2000000000007,2,T_NK,1,raw_mean,FCRLA,B_cell,B_cell,1
LUAD,2818.2000000000007,2,T_NK,1,raw_mean,CD3G,T_NK,T_NK,1
LUAD,2818.2000000000007,2,T_NK,1,raw_mean,CD247,T_NK,T_NK,1
LUAD,2818.2000000000007,2,T_NK,1,raw_mean,SKAP1,T_NK,T_NK,1
LUAD,2818.2000000000007,2,T_NK,1,raw_mean,CD96,T_NK,T_NK,1
LUAD,2818.2000000000007,2,T_NK,1,raw_mean,ITK,T_NK,T_NK,1
LUAD,2818.2000000000007,2,T_NK,1,raw_mean,LCK,T_NK,T_NK,1
LUAD,2818.2000000000007,2,T_NK,1,raw_mean,KRT19,Epithelial,Epithelial,1
LUAD,2818.2000000000007,2,T_NK,1,raw_mean,KRT7,Epithelial,Epithelial,1
LUAD,2818.2000000000007,2,T_NK,1,raw_mean,CLDN4,Epithelial,Epithelial,1
LUAD,2818.2000000000007,2,T_NK,1,raw_mean,ELF3,Epithelial,Epithelial,1
LUAD,2818.2000000000007,2,T_NK,1,raw_mean,SFTPB,Epithelial,Epithelial,1
LUAD,2818.2000000000007,2,T_NK,1,raw_mean,NAPSA,Epithelial,T_NK,0
LUAD,2818.2000000000007,2,T_NK,1,raw_mean,CLDN5,Endothelial,B_cell,0
LUAD,2818.2000000000007,2,T_NK,1,raw_mean,FLT1,Endothelial,Macrophage,0
LUAD,2818.2000000000007,2,T_NK,1,raw_mean,ERG,Endothelial,Epithelial,0
LUAD,2818.2000000000007,2,T_NK,1,raw_mean,ENG,Endothelial,Macrophage,0
LUAD,2818.2000000000007,2,T_NK,1,raw_mean,TEK,Endothelial,Epithelial,0
LUAD,2818.2000000000007,2,T_NK,1,raw_mean,PLVAP,Endothelial,Endothelial,1
LUAD,2818.2000000000007,2,T_NK,1,raw_mean,COL3A1,Fibroblast,T_NK,0
LUAD,2818.2000000000007,2,T_NK,1,raw_mean,PDGFRA,Fibroblast,Epithelial,0
LUAD,2818.2000000000007,2,T_NK,1,raw_mean,PDGFRB,Fibroblast,Endothelial,0
LUAD,2818.2000000000007,2,T_NK,1,raw_mean,FBLN1,Fibroblast,Epithelial,0
LUAD,2818.2000000000007,2,T_NK,1,raw_mean,COL6A3,Fibroblast,Epithelial,0
LUAD,2818.2000000000007,2,T_NK,1,raw_mean,COL5A1,Fibroblast,Epithelial,0
LUAD,2818.2000000000007,2,T_NK,1,zscale_mean,CD163,Macrophage,Macrophage,1
LUAD,2818.2000000000007,2,T_NK,1,zscale_mean,C1QA,Macrophage,Macrophage,1
LUAD,2818.2000000000007,2,T_NK,1,zscale_mean,C1QB,Macrophage,Macrophage,1
LUAD,2818.2000000000007,2,T_NK,1,zscale_mean,CD14,Macrophage,Epithelial,0
LUAD,2818.2000000000007,2,T_NK,1,zscale_mean,MS4A7,Macrophage,B_cell,0
LUAD,2818.2000000000007,2,T_NK,1,zscale_mean,FOLR2,Macrophage,Macrophage,1
LUAD,2818.2000000000007,2,T_NK,1,zscale_mean,CD22,B_cell,B_cell,1
LUAD,2818.2000000000007,2,T_NK,1,zscale_mean,FCRL1,B_cell,B_cell,1
LUAD,2818.2000000000007,2,T_NK,1,zscale_mean,BLK,B_cell,B_cell,1
LUAD,2818.2000000000007,2,T_NK,1,zscale_mean,TNFRSF13C,B_cell,B_cell,1
LUAD,2818.2000000000007,2,T_NK,1,zscale_mean,VPREB3,B_cell,B_cell,1
LUAD,2818.2000000000007,2,T_NK,1,zscale_mean,FCRLA,B_cell,B_cell,1
LUAD,2818.2000000000007,2,T_NK,1,zscale_mean,CD3G,T_NK,T_NK,1
LUAD,2818.2000000000007,2,T_NK,1,zscale_mean,CD247,T_NK,T_NK,1
LUAD,2818.2000000000007,2,T_NK,1,zscale_mean,SKAP1,T_NK,T_NK,1
LUAD,2818.2000000000007,2,T_NK,1,zscale_mean,CD96,T_NK,T_NK,1
LUAD,2818.2000000000007,2,T_NK,1,zscale_mean,ITK,T_NK,T_NK,1
LUAD,2818.2000000000007,2,T_NK,1,zscale_mean,LCK,T_NK,T_NK,1
LUAD,2818.2000000000007,2,T_NK,1,zscale_mean,KRT19,Epithelial,Epithelial,1
LUAD,2818.2000000000007,2,T_NK,1,zscale_mean,KRT7,Epithelial,Epithelial,1
LUAD,2818.2000000000007,2,T_NK,1,zscale_mean,CLDN4,Epithelial,Epithelial,1
LUAD,2818.2000000000007,2,T_NK,1,zscale_mean,ELF3,Epithelial,Epithelial,1
LUAD,2818.2000000000007,2,T_NK,1,zscale_mean,SFTPB,Epithelial,Epithelial,1
LUAD,2818.2000000000007,2,T_NK,1,zscale_mean,NAPSA,Epithelial,T_NK,0
LUAD,2818.2000000000007,2,T_NK,1,zscale_mean,CLDN5,Endothelial,B_cell,0
LUAD,2818.2000000000007,2,T_NK,1,zscale_mean,FLT1,Endothelial,Macrophage,0
LUAD,2818.2000000000007,2,T_NK,1,zscale_mean,ERG,Endothelial,Epithelial,0
LUAD,2818.2000000000007,2,T_NK,1,zscale_mean,ENG,Endothelial,Macrophage,0
LUAD,2818.2000000000007,2,T_NK,1,zscale_mean,TEK,Endothelial,Epithelial,0
LUAD,2818.2000000000007,2,T_NK,1,zscale_mean,PLVAP,Endothelial,Endothelial,1
LUAD,2818.2000000000007,2,T_NK,1,zscale_mean,COL3A1,Fibroblast,T_NK,0
LUAD,2818.2000000000007,2,T_NK,1,zscale_mean,PDGFRA,Fibroblast,Epithelial,0
LUAD,2818.2000000000007,2,T_NK,1,zscale_mean,PDGFRB,Fibroblast,Endothelial,0
LUAD,2818.2000000000007,2,T_NK,1,zscale_mean,FBLN1,Fibroblast,Epithelial,0
LUAD,2818.2000000000007,2,T_NK,1,zscale_mean,COL6A3,Fibroblast,Epithelial,0
LUAD,2818.2000000000007,2,T_NK,1,zscale_mean,COL5A1,Fibroblast,Epithelial,0
LUAD,2818.2000000000007,2,T_NK,1,lognorm_mean,CD163,Macrophage,Macrophage,1
LUAD,2818.2000000000007,2,T_NK,1,lognorm_mean,C1QA,Macrophage,Macrophage,1
LUAD,2818.2000000000007,2,T_NK,1,lognorm_mean,C1QB,Macrophage,Macrophage,1
LUAD,2818.2000000000007,2,T_NK,1,lognorm_mean,CD14,Macrophage,Macrophage,1
LUAD,2818.2000000000007,2,T_NK,1,lognorm_mean,MS4A7,Macrophage,Macrophage,1
LUAD,2818.2000000000007,2,T_NK,1,lognorm_mean,FOLR2,Macrophage,Macrophage,1
LUAD,2818.2000000000007,2,T_NK,1,lognorm_mean,CD22,B_cell,B_cell,1
LUAD,2818.2000000000007,2,T_NK,1,lognorm_mean,FCRL1,B_cell,B_cell,1
